TRADEDATE,SECID,SHORTNAME,ASSETCODE,VALUE,VOLUME,NUMTRADES,OPENPOSITION,OPENPOSITIONVALUE,year,month,day
2026-03-04,BRJ6,BR-4.26,BR,97570546691.05,1511293.0,241300,458718,29268281805.36,2026,3,4
2026-03-04,BRK6,BR-5.26,BR,3954210248.24,63851.0,29337,40910,2511893227.7,2026,3,4
2026-03-04,BRM6,BR-6.26,BR,606575037.37,9963.0,5944,16640,1008498816.0,2026,3,4
2026-03-04,BRN6,BR-7.26,BR,148300161.49,2467.0,1801,4320,257822222.4,2026,3,4
2026-03-04,BRQ6,BR-8.26,BR,97715946.16,1650.0,1128,3256,191256398.08,2026,3,4
2026-03-04,BRU6,BR-9.26,BR,73740199.74,1261.0,678,1476,85551424.92,2026,3,4
2026-03-04,BRV6,BR-10.26,BR,31922813.93,550.0,419,2806,160544672.68,2026,3,4
2026-03-04,BSH6,BSPB-3.26,BSPB,3326397.0,978.0,93,18056,61264008.0,2026,3,4
2026-03-04,BSM6,BSPB-6.26,BSPB,301438.0,93.0,31,6322,20432704.0,2026,3,4
2026-03-04,BTH6,BTC-3.26,BTC,1489321263.25,268044.0,27304,404048,2311691943.84,2026,3,4
2026-03-04,BTJ6,BTC-4.26,BTC,161771209.37,28636.0,6726,72638,421096287.22,2026,3,4
2026-03-04,BTK6,BTC-5.26,BTC,25872715.88,4500.0,1443,14482,84819046.52,2026,3,4
2026-03-04,BYH6,BYN-3.26,BYN,53560.0,2.0,2,8,214560.0,2026,3,4
2026-03-04,BZH6,BRAZIL-3.26,BRAZIL,3798033.44,1300.0,41,3916,11479910.64,2026,3,4
2026-03-04,BZM6,BRAZIL-6.26,BRAZIL,46495.42,16.0,5,1462,4310940.92,2026,3,4
2026-03-04,CCH6,COCOA-3.26,COCOA,4340276620.0,1813519.0,74513,2019198,4882420764.0,2026,3,4
2026-03-04,CCJ6,COCOA-4.26,COCOA,40403230.0,15903.0,2457,95652,244869120.0,2026,3,4
2026-03-04,CEH6,COPPER-3.26,COPPER,397961058.98,39047.0,4578,333200,3387397832.0,2026,3,4
2026-03-04,CEM6,COPPER-6.26,COPPER,87443839.25,8399.0,2018,105290,1101533451.0,2026,3,4
2026-03-04,CEU6,COPPER-9.26,COPPER,97630.11,9.0,1,18,182992.68,2026,3,4
2026-03-04,CFH6,UCHF-3.26,UCHF,620738.46,8.0,7,788,61041001.6,2026,3,4
2026-03-04,CFM6,UCHF-6.26,UCHF,77959.76,1.0,1,82,6359311.56,2026,3,4
2026-03-04,CHH6,CHMF-3.26,CHMF,78099567.0,813.0,503,2954,285016690.0,2026,3,4
2026-03-04,CHM6,CHMF-6.26,CHMF,14968983.0,150.0,103,428,42895444.0,2026,3,4
2026-03-04,CIH6,CHINA-3.26,CHINA,186871.74,42.0,12,1802,8078167.78,2026,3,4
2026-03-04,CIM6,CHINA-6.26,CHINA,91941.34,20.0,13,1234,5728709.26,2026,3,4
2026-03-04,CMH6,CBOM-3.26,CBOM,14683383.0,2590.0,334,11520,64569600.0,2026,3,4
2026-03-04,CMM6,CBOM-6.26,CBOM,2171184.0,373.0,109,914,5348728.0,2026,3,4
2026-03-04,CNYRUBF,CNYRUBF,CNYRUBTOM,43901789322.0,3897824.0,53379,15053314,169726115350.0,2026,3,4
2026-03-04,CRH6,CNY-3.26,CNY,153841034786.0,13621684.0,264116,35356156,399913480516.0,2026,3,4
2026-03-04,CRH7,CNY-3.27,CNY,1685421.0,135.0,48,5830,72845850.0,2026,3,4
2026-03-04,CRM6,CNY-6.26,CNY,20837262431.0,1804978.0,42316,7131580,82448196380.0,2026,3,4
2026-03-04,CRM7,CNY-6.27,CNY,632969.0,49.0,19,982,12744396.0,2026,3,4
2026-03-04,CRU6,CNY-9.26,CNY,86621553.0,7331.0,1010,105638,1251282110.0,2026,3,4
2026-03-04,CRZ6,CNY-12.26,CNY,9973984.0,823.0,223,39642,481293522.0,2026,3,4
2026-03-04,CSH6,CNI-3.26,CNI,7248.0,1.0,1,382,2764152.0,2026,3,4
2026-03-04,CSM6,CNI-6.26,CNI,7622.0,1.0,1,254,1872488.0,2026,3,4
2026-03-04,DJH6,DJ30-3.26,DJ30,27356517.41,723.0,46,1278,48551450.04,2026,3,4
2026-03-04,DJM6,DJ30-6.26,DJ30,716001.66,19.0,17,248,9438929.6,2026,3,4
2026-03-04,DXH6,DAX-3.26,DAX,21925347.88,1232.0,230,10208,181200472.64,2026,3,4
2026-03-04,DXM6,DAX-6.26,DAX,2174533.69,121.0,75,1020,18181744.8,2026,3,4
2026-03-04,EAH6,ENPG-3.26,ENPG,5902647.0,1186.0,146,5268,26129280.0,2026,3,4
2026-03-04,EAM6,ENPG-6.26,ENPG,863934.0,167.0,48,2528,13072288.0,2026,3,4
2026-03-04,EDH6,ED-3.26,ED,6436302036.53,71015.0,10387,348972,31670866617.0,2026,3,4
2026-03-04,EDM6,ED-6.26,ED,815784087.13,8969.0,3574,76002,6918237854.1,2026,3,4
2026-03-04,EDU6,ED-9.26,ED,4206865.9,46.0,18,164,14973095.04,2026,3,4
2026-03-04,EHH6,ETH-3.26,ETH,304682365.97,188421.0,12087,196862,328233918.46,2026,3,4
2026-03-04,EHJ6,ETH-4.26,ETH,39496059.21,23884.0,3839,41194,70248128.2,2026,3,4
2026-03-04,EHK6,ETH-5.26,ETH,6642747.95,3932.0,1598,13804,23966228.72,2026,3,4
2026-03-04,EJM6,EJPY-6.26,EJPY,178947.02,2.0,2,2,178349.92,2026,3,4
2026-03-04,EMH6,EM-3.26,EM,1412606.55,312.0,56,2432,11152154.88,2026,3,4
2026-03-04,EMM6,EM-6.26,EM,158494.66,34.0,15,916,4313004.32,2026,3,4
2026-03-04,ETH6,ETHA-3.26,ETHA,195821071.47,160221.0,5140,575842,732050659.34,2026,3,4
2026-03-04,ETM6,ETHA-6.26,ETHA,12736985.47,9833.0,1421,184998,246408086.1,2026,3,4
2026-03-04,EuH6,Eu-3.26,Eu,14402941120.0,158789.0,42451,1132450,103000857300.0,2026,3,4
2026-03-04,EuM6,Eu-6.26,Eu,3255058089.0,35188.0,9451,625254,58059210678.0,2026,3,4
2026-03-04,EURRUBF,EURRUBF,EURRUBTOM,1218750620.0,13426.0,3375,98094,8902030500.0,2026,3,4
2026-03-04,EuU6,Eu-9.26,Eu,860676.0,9.0,6,442,42248570.0,2026,3,4
2026-03-04,FEH6,FESH-3.26,FESH,37821675.0,6645.0,422,7890,44610060.0,2026,3,4
2026-03-04,FEM6,FESH-6.26,FESH,3776785.0,648.0,58,1958,11242836.0,2026,3,4
2026-03-04,FFH6,TTF-3.26,TTF,9198835106.56,1837202.0,220546,319636,1523522619.48,2026,3,4
2026-03-04,FFJ6,TTF-4.26,TTF,1629582914.38,326117.0,63235,92644,440992851.52,2026,3,4
2026-03-04,FLH6,FLOT-3.26,FLOT,17168140.0,2192.0,517,14324,110882084.0,2026,3,4
2026-03-04,FLM6,FLOT-6.26,FLOT,984078.0,121.0,32,1424,11481712.0,2026,3,4
2026-03-04,FNH6,FNI-3.26,FNI,9870.0,1.0,1,454,4499594.0,2026,3,4
2026-03-04,FSH6,FEES-3.26,FEES,17041042.0,2354.0,404,30548,222358892.0,2026,3,4
2026-03-04,FSM6,FEES-6.26,FEES,1855675.0,247.0,66,3130,23700360.0,2026,3,4
2026-03-04,GAZPF,GAZPF,GAZPF,318024702.0,24672.0,4345,313840,4017465840.0,2026,3,4
2026-03-04,GDH6,GOLD-3.26,GOLD,110187562374.44,274733.0,93730,362388,144954391874.76,2026,3,4
2026-03-04,GDM6,GOLD-6.26,GOLD,7011012823.72,17289.0,8787,69368,27981270523.44,2026,3,4
2026-03-04,GDU6,GOLD-9.26,GOLD,256623203.35,632.0,548,11430,4626842054.4,2026,3,4
2026-03-04,GDZ6,GOLD-12.26,GOLD,107286289.63,263.0,257,5180,2105720246.0,2026,3,4
2026-03-04,GKH6,GMKN-3.26,GMKN,251054867.0,156107.0,5026,1414506,2278769166.0,2026,3,4
2026-03-04,GKM6,GMKN-6.26,GMKN,11109533.0,6732.0,904,201066,332965296.0,2026,3,4
2026-03-04,GLDRUBF,GLDRUBF,GLDRUBTOM,9281609093.4,719756.0,52966,1033998,13302384270.0,2026,3,4
2026-03-04,GLH6,GL-3.26,GL,3752978968.1,289237.0,26671,937684,12129317613.6,2026,3,4
2026-03-04,GLM6,GL-6.26,GL,538985641.9,40240.0,6329,704272,9386537216.0,2026,3,4
2026-03-04,GLU6,GL-9.26,GL,6526051.8,476.0,261,11230,153786989.0,2026,3,4
2026-03-04,GLZ6,GL-12.26,GL,5922281.3,419.0,287,7092,99480193.2,2026,3,4
2026-03-04,GNH6,GOLDM-3.26,GOLDM,787090682.46,19625.0,8006,8062,322453556.64,2026,3,4
2026-03-04,GNM6,GOLDM-6.26,GOLDM,38522018.83,952.0,515,1562,63033885.2,2026,3,4
2026-03-04,GNU6,GOLDM-9.26,GOLDM,3426397.23,84.0,40,204,8270272.2,2026,3,4
2026-03-04,GNZ6,GOLDM-12.26,GOLDM,736855.61,18.0,16,80,3264529.6,2026,3,4
2026-03-04,GUH6,GBPU-3.26,GBPU,1031639.9,10.0,1,4834,498694727.66,2026,3,4
2026-03-04,GZH6,GAZR-3.26,GAZR,2155815432.0,166108.0,33643,1454596,18759924612.0,2026,3,4
2026-03-04,GZM6,GAZR-6.26,GAZR,249631305.0,18499.0,4359,92604,1242004848.0,2026,3,4
2026-03-04,GZU6,GAZR-9.26,GAZR,28804273.0,2017.0,408,8712,120722184.0,2026,3,4
2026-03-04,GZZ6,GAZR-12.26,GAZR,3728577.0,255.0,111,1810,26118300.0,2026,3,4
2026-03-04,HDH6,HEAD-3.26,HEAD,5696131.0,1938.0,133,32150,94617450.0,2026,3,4
2026-03-04,HDM6,HEAD-6.26,HEAD,507711.0,174.0,24,5438,15933340.0,2026,3,4
2026-03-04,HKH6,HKD-3.26,HKD,367380.0,37.0,22,302,2989800.0,2026,3,4
2026-03-04,HKM6,HKD-6.26,HKD,102523.0,10.0,6,148,1522772.0,2026,3,4
2026-03-04,HOH6,HOME-3.26,HOME,4995990.0,145.0,7,1376,47361920.0,2026,3,4
2026-03-04,HSH6,HANG-3.26,HANG,35000119.57,13716.0,484,98304,252947988.48,2026,3,4
2026-03-04,HSM6,HANG-6.26,HANG,3417834.27,1322.0,153,4808,12495222.72,2026,3,4
2026-03-04,HYH6,HYDR-3.26,HYDR,11734905.0,2620.0,270,23486,105029392.0,2026,3,4
2026-03-04,HYM6,HYDR-6.26,HYDR,636303.0,137.0,35,6992,32365968.0,2026,3,4
2026-03-04,I2H6,INR-3.26,INR,83570.0,10.0,1,150,1264350.0,2026,3,4
2026-03-04,I2M6,INR-6.26,INR,86070.0,10.0,1,176,1515712.0,2026,3,4
2026-03-04,IBH6,IBIT-3.26,IBIT,1136781265.43,360199.0,16830,1473932,4788760850.04,2026,3,4
2026-03-04,IBM6,IBIT-6.26,IBIT,105204251.03,32022.0,2896,274016,923954550.4,2026,3,4
2026-03-04,IMOEXF,IMOEXF,IMOEX,13517974680.0,479426.0,24994,1251716,35173219600.0,2026,3,4
2026-03-04,IPH6,IPO-3.26,IPO,22327.5,38.0,26,902,527670.0,2026,3,4
2026-03-04,IPM6,IPO-6.26,IPO,3590.0,6.0,6,264,159060.0,2026,3,4
2026-03-04,IRH6,IRAO-3.26,IRAO,17282404.0,530.0,248,6720,218836800.0,2026,3,4
2026-03-04,IRM6,IRAO-6.26,IRAO,4124736.0,133.0,71,2552,79267672.0,2026,3,4
2026-03-04,ISH6,ISKJ-3.26,ISKJ,336455.0,495.0,29,7554,5106504.0,2026,3,4
2026-03-04,ISM6,ISKJ-6.26,ISKJ,225145.0,320.0,10,738,518076.0,2026,3,4
2026-03-04,IVH6,IVAT-3.26,IVAT,566856.0,37.0,22,1668,25522068.0,2026,3,4
2026-03-04,IVM6,IVAT-6.26,IVAT,95543.0,6.0,5,162,2562516.0,2026,3,4
2026-03-04,JPH6,UJPY-3.26,UJPY,2943839.67,38.0,21,1588,122998619.4,2026,3,4
2026-03-04,JPM6,UJPY-6.26,UJPY,536910.15,7.0,7,84,6414616.32,2026,3,4
2026-03-04,KCJ6,COFFEE-4.26,COFFEE,134510534.69,59205.0,3607,226952,516647149.92,2026,3,4
2026-03-04,KCM6,COFFEE-6.26,COFFEE,1662759.37,726.0,153,4204,9642168.28,2026,3,4
2026-03-04,KMH6,KMAZ-3.26,KMAZ,96331.0,114.0,17,17234,14545496.0,2026,3,4
2026-03-04,KMM6,KMAZ-6.26,KMAZ,7047.0,8.0,8,4728,4160640.0,2026,3,4
2026-03-04,LEH6,LEAS-3.26,LEAS,1756046.0,2621.0,13,72336,48320448.0,2026,3,4
2026-03-04,LEM6,LEAS-6.26,LEAS,2753.0,4.0,3,130,89700.0,2026,3,4
2026-03-04,LKH6,LKOH-3.26,LKOH,1231881410.0,22415.0,8892,296952,16110239904.0,2026,3,4
2026-03-04,LKM6,LKOH-6.26,LKOH,53864399.0,985.0,651,10320,556939440.0,2026,3,4
2026-03-04,LKU6,LKOH-9.26,LKOH,3510365.0,63.0,59,528,29187312.0,2026,3,4
2026-03-04,LKZ6,LKOH-12.26,LKOH,621206.0,11.0,11,162,9072000.0,2026,3,4
2026-03-04,MAH6,MMI-3.26,MMI,104062.0,15.0,5,208,1444352.0,2026,3,4
2026-03-04,MCH6,MTLR-3.26,MTLR,36975633.0,5147.0,924,25606,182724416.0,2026,3,4
2026-03-04,MCM6,MTLR-6.26,MTLR,3895111.0,539.0,102,2554,18386246.0,2026,3,4
2026-03-04,MDH6,MDMG-3.26,MDMG,12121402.0,850.0,306,3492,49125456.0,2026,3,4
2026-03-04,MDM6,MDMG-6.26,MDMG,2291322.0,155.0,59,846,12389670.0,2026,3,4
2026-03-04,MEH6,MOEX-3.26,MOEX,62756506.0,3473.0,931,15860,285765480.0,2026,3,4
2026-03-04,MEM6,MOEX-6.26,MOEX,5684359.0,309.0,107,3256,59747600.0,2026,3,4
2026-03-04,MGH6,MAGN-3.26,MAGN,131891791.0,4225.0,1234,27142,844333336.0,2026,3,4
2026-03-04,MGM6,MAGN-6.26,MAGN,28142828.0,868.0,400,7692,248613132.0,2026,3,4
2026-03-04,MMH6,MXI-3.26,MXI,5319932293.0,187425.0,42619,353546,9999164745.0,2026,3,4
2026-03-04,MMH7,MXI-3.27,MXI,433039.5,14.0,9,802,24646663.0,2026,3,4
2026-03-04,MMM6,MXI-6.26,MXI,238865137.5,8164.0,4000,34694,1010358668.0,2026,3,4
2026-03-04,MMM7,MXI-6.27,MXI,156911.5,5.0,5,1134,35525385.0,2026,3,4
2026-03-04,MMU6,MXI-9.26,MXI,4384422.5,148.0,104,9064,267623664.0,2026,3,4
2026-03-04,MMU7,MXI-9.27,MXI,63209.0,2.0,2,282,8936721.0,2026,3,4
2026-03-04,MMZ6,MXI-12.26,MXI,272414.0,9.0,8,1274,38372880.0,2026,3,4
2026-03-04,MNH6,MGNT-3.26,MGNT,87759340.0,26647.0,1561,201416,659234568.0,2026,3,4
2026-03-04,MNM6,MGNT-6.26,MGNT,9359865.0,2731.0,304,33246,113169384.0,2026,3,4
2026-03-04,MTH6,MTSI-3.26,MTSI,38368716.0,1679.0,688,17964,407944476.0,2026,3,4
2026-03-04,MTM6,MTSI-6.26,MTSI,6439818.0,271.0,123,2404,56763248.0,2026,3,4
2026-03-04,MVH6,MVID-3.26,MVID,7458343.0,10355.0,186,293760,210038400.0,2026,3,4
2026-03-04,MVM6,MVID-6.26,MVID,4516548.0,6914.0,163,110060,72089300.0,2026,3,4
2026-03-04,MXH6,MIX-3.26,MIX,25784509475.0,90810.0,37727,394478,111578102300.0,2026,3,4
2026-03-04,MXM6,MIX-6.26,MIX,1119603525.0,3831.0,2176,19954,5810105950.0,2026,3,4
2026-03-04,MXM7,MIX-6.27,MIX,1285275.0,4.0,4,112,36089200.0,2026,3,4
2026-03-04,MXU6,MIX-9.26,MIX,10101325.0,34.0,31,1928,570206000.0,2026,3,4
2026-03-04,MXZ6,MIX-12.26,MIX,1519600.0,5.0,5,428,129983600.0,2026,3,4
2026-03-04,MYH6,MOEXCNY-3.26,MOEXCNY,1358428.5,104.0,13,2982,38731557.9,2026,3,4
2026-03-04,MYM6,MOEXCNY-6.26,MOEXCNY,93648.78,7.0,4,676,8938727.72,2026,3,4
2026-03-04,N2H6,NIKK-3.26,NIKK,32398787.13,11494.0,459,65854,188269342.06,2026,3,4
2026-03-04,N2M6,NIKK-6.26,NIKK,1914508.06,678.0,183,4868,13779944.96,2026,3,4
2026-03-04,NAH6,NASD-3.26,NASD,5190258991.15,271172.0,30762,784342,15167778151.24,2026,3,4
2026-03-04,NAM6,NASD-6.26,NASD,383364786.68,20114.0,5171,78298,1509209609.6,2026,3,4
2026-03-04,NAU6,NASD-9.26,NASD,17872401.84,935.0,388,6710,129628946.7,2026,3,4
2026-03-04,NAZ6,NASD-12.26,NASD,7313412.49,380.0,114,2290,44411023.4,2026,3,4
2026-03-04,NBH6,BELUGA-3.26,BELUGA,10068404.0,23124.0,214,182016,78812928.0,2026,3,4
2026-03-04,NBM6,BELUGA-6.26,BELUGA,855849.0,1926.0,64,19566,8589474.0,2026,3,4
2026-03-04,NCH6,NICKEL-3.26,NICKEL,24159478.12,1776.0,306,16090,220320048.2,2026,3,4
2026-03-04,NCM6,NICKEL-6.26,NICKEL,2616327.07,187.0,101,2866,40314359.72,2026,3,4
2026-03-04,NDH6,INDIA-3.26,INDIA,730020.92,1041.0,42,9682,6952547.38,2026,3,4
2026-03-04,NGH6,NG-3.26,NG,39669206298.61,1663868.0,177554,983464,22694169398.0,2026,3,4
2026-03-04,NGJ6,NG-4.26,NG,3503248267.16,145473.0,45135,113598,2654943161.22,2026,3,4
2026-03-04,NGK6,NG-5.26,NG,229558422.27,8876.0,5668,15374,388018390.14,2026,3,4
2026-03-04,NGM6,NG-6.26,NG,19779836.63,698.0,554,3194,89781647.18,2026,3,4
2026-03-04,NGN6,NG-7.26,NG,10065289.26,342.0,274,750,21963195.0,2026,3,4
2026-03-04,NGQ6,NG-8.26,NG,4044977.67,135.0,107,656,19955618.4,2026,3,4
2026-03-04,NGU6,NG-9.26,NG,3393823.14,110.0,90,318,10195636.5,2026,3,4
2026-03-04,NMH6,NLMK-3.26,NLMK,60130897.0,5368.0,1026,54992,610356208.0,2026,3,4
2026-03-04,NMM6,NLMK-6.26,NLMK,3121846.0,268.0,56,3876,44748420.0,2026,3,4
2026-03-04,NRH6,NGM-3.26,NGM,1068086438.74,4487389.0,56355,6536828,1508896007.24,2026,3,4
2026-03-04,NRJ6,NGM-4.26,NGM,98682993.01,410265.0,12123,642454,150449877.72,2026,3,4
2026-03-04,NRK6,NGM-5.26,NGM,12566467.8,48517.0,3197,75340,19114511.4,2026,3,4
2026-03-04,NRM6,NGM-6.26,NGM,3550125.16,12447.0,1396,32448,9153580.8,2026,3,4
2026-03-04,NRN6,NGM-7.26,NGM,6522539.26,21920.0,874,20970,6126175.8,2026,3,4
2026-03-04,NRQ6,NGM-8.26,NGM,833857.3,2794.0,322,13540,4000799.2,2026,3,4
2026-03-04,NRU6,NGM-9.26,NGM,943567.77,3093.0,285,21690,6555802.5,2026,3,4
2026-03-04,NVH6,NOTKM-3.26,NOTKM,626515558.0,48696.0,7957,125306,1622211476.0,2026,3,4
2026-03-04,NVM6,NOTKM-6.26,NOTKM,69514707.0,5374.0,1332,29116,379876452.0,2026,3,4
2026-03-04,OGH6,OGI-3.26,OGI,6313225.0,849.0,140,1422,10518534.0,2026,3,4
2026-03-04,OGM6,OGI-6.26,OGI,319653.0,41.0,31,380,2990600.0,2026,3,4
2026-03-04,OJK6,ORANGE-5.26,ORANGE,25167488.15,1723.0,761,3430,50889640.9,2026,3,4
2026-03-04,OJN6,ORANGE-7.26,ORANGE,310339.99,21.0,20,96,1422075.84,2026,3,4
2026-03-04,ONH6,OZON-3.26,OZON,24274143.0,5221.0,938,19942,92610648.0,2026,3,4
2026-03-04,ONM6,OZON-6.26,OZON,6287637.0,1307.0,353,10056,48298968.0,2026,3,4
2026-03-04,PDH6,PLD-3.26,PLD,2541984953.62,19160.0,9322,39690,5230692312.3,2026,3,4
2026-03-04,PDM6,PLD-6.26,PLD,456284451.05,3320.0,1884,14014,1909306318.92,2026,3,4
2026-03-04,PDU6,PLD-9.26,PLD,11192899.97,78.0,76,752,107463883.2,2026,3,4
2026-03-04,PDZ6,PLD-12.26,PLD,3856184.8,26.0,26,372,54717111.72,2026,3,4
2026-03-04,PHH6,PHOR-3.26,PHOR,67034639.0,9451.0,2089,19470,138587460.0,2026,3,4
2026-03-04,PHM6,PHOR-6.26,PHOR,39778503.0,5419.0,1239,10366,76480348.0,2026,3,4
2026-03-04,PIH6,PIKK-3.26,PIKK,19339122.0,4057.0,1328,55606,265852286.0,2026,3,4
2026-03-04,PIM6,PIKK-6.26,PIKK,759153.0,154.0,50,13828,68351804.0,2026,3,4
2026-03-04,PSH6,POSI-3.26,POSI,37049650.0,30841.0,1029,109528,134828968.0,2026,3,4
2026-03-04,PSM6,POSI-6.26,POSI,1457627.0,1168.0,71,6030,7718400.0,2026,3,4
2026-03-04,PTH6,PLT-3.26,PLT,7892172510.02,46749.0,19116,52280,8840968331.2,2026,3,4
2026-03-04,PTM6,PLT-6.26,PLT,649649900.73,3707.0,2037,11882,2085052528.26,2026,3,4
2026-03-04,PTU6,PLT-9.26,PLT,19791662.04,110.0,104,672,121822767.36,2026,3,4
2026-03-04,PTZ6,PLT-12.26,PLT,13698202.06,74.0,72,378,70433934.48,2026,3,4
2026-03-04,PXH6,PLZLM-3.26,PLZLM,143979996.0,5726.0,1755,43096,1079037648.0,2026,3,4
2026-03-04,PXM6,PLZLM-6.26,PLZLM,6959993.0,269.0,136,4476,115257000.0,2026,3,4
2026-03-04,R2H6,R2000-3.26,R2000,1592203.01,79.0,21,2132,43441759.92,2026,3,4
2026-03-04,R2M6,R2000-6.26,R2000,41358.96,2.0,2,740,15343115.6,2026,3,4
2026-03-04,RAH6,RASP-3.26,RASP,923974.0,548.0,85,8948,15023692.0,2026,3,4
2026-03-04,RAM6,RASP-6.26,RASP,26232.0,15.0,13,1496,2603040.0,2026,3,4
2026-03-04,RBH7,RGBI-3.27,RGBI,3049444.0,242.0,38,1076,13546840.0,2026,3,4
2026-03-04,RBM6,RGBI-6.26,RGBI,908344456.0,75827.0,5929,1172352,14024846976.0,2026,3,4
2026-03-04,RBU6,RGBI-9.26,RGBI,58154284.0,4774.0,686,81372,989646264.0,2026,3,4
2026-03-04,RBZ6,RGBI-12.26,RGBI,23687555.0,1913.0,84,42612,526812156.0,2026,3,4
2026-03-04,RDH6,RENI-3.26,RENI,9975265.0,1054.0,211,15180,142555380.0,2026,3,4
2026-03-04,RDM6,RENI-6.26,RENI,3086560.0,313.0,75,3446,33705326.0,2026,3,4
2026-03-04,RGBIF,RGBIF,RGBIF,185538549.0,15768.0,756,115844,1362904660.0,2026,3,4
2026-03-04,RIH6,RTS-3.26,RTS,12202212533.19,68126.0,32648,55330,9844055208.9,2026,3,4
2026-03-04,RIM6,RTS-6.26,RTS,370493854.69,2064.0,1388,4034,720974471.64,2026,3,4
2026-03-04,RIU6,RTS-9.26,RTS,5574737.31,31.0,27,340,60554697.0,2026,3,4
2026-03-04,RLH6,RUAL-3.26,RUAL,177729280.0,42437.0,4328,98996,415981192.0,2026,3,4
2026-03-04,RLM6,RUAL-6.26,RUAL,31676124.0,7296.0,1409,18752,81796224.0,2026,3,4
2026-03-04,RMH6,RTSM-3.26,RTSM,310061890.87,17319.0,4598,17588,313081349.8,2026,3,4
2026-03-04,RMM6,RTSM-6.26,RTSM,12605723.54,702.0,312,1952,34914311.36,2026,3,4
2026-03-04,RNH6,ROSN-3.26,ROSN,1467440606.0,32969.0,12974,62530,2762575400.0,2026,3,4
2026-03-04,RNM6,ROSN-6.26,ROSN,164987083.0,3585.0,2162,5706,261209268.0,2026,3,4
2026-03-04,RNU6,ROSN-9.26,ROSN,7551891.0,162.0,139,468,21813012.0,2026,3,4
2026-03-04,RQH6,RTKMP-3.26,RTKMP,1842882.0,301.0,45,2710,16585200.0,2026,3,4
2026-03-04,RQM6,RTKMP-6.26,RTKMP,739139.0,116.0,21,2446,15581020.0,2026,3,4
2026-03-04,RTH6,RTKM-3.26,RTKM,18134721.0,2925.0,648,35990,223677850.0,2026,3,4
2026-03-04,RTM6,RTKM-6.26,RTKM,2762753.0,428.0,124,4438,28682794.0,2026,3,4
2026-03-04,RUH6,RNFT-3.26,RNFT,308040134.0,217293.0,5092,154926,215966844.0,2026,3,4
2026-03-04,RUM6,RNFT-6.26,RNFT,20895657.0,14567.0,1295,33450,47231400.0,2026,3,4
2026-03-04,S0H6,SOFL-3.26,SOFL,6290935.0,7900.0,195,113130,89598960.0,2026,3,4
2026-03-04,S0M6,SOFL-6.26,SOFL,497121.0,599.0,40,15552,12877056.0,2026,3,4
2026-03-04,S1H6,SILVM-3.26,SILVM,5471399718.15,822713.0,119263,324432,2139690682.08,2026,3,4
2026-03-04,S1M6,SILVM-6.26,SILVM,295445358.76,43097.0,15860,30110,204601665.4,2026,3,4
2026-03-04,S1U6,SILVM-9.26,SILVM,75410303.02,10697.0,4644,11588,80860716.36,2026,3,4
2026-03-04,S1Z6,SILVM-12.26,SILVM,28737517.45,3948.0,1150,8126,58340454.48,2026,3,4
2026-03-04,SAK6,SUGR-5.26,SUGR,4851054.56,191.0,104,1904,48090775.04,2026,3,4
2026-03-04,SAN6,SUGR-7.26,SUGR,157622.24,6.0,5,46,1200180.48,2026,3,4
2026-03-04,SBERF,SBERF,SBERF,215372567.0,6900.0,1322,164430,5117883750.0,2026,3,4
2026-03-04,SCH6,SVCB-3.26,SVCB,69848211.0,50818.0,1529,623704,850732256.0,2026,3,4
2026-03-04,SCM6,SVCB-6.26,SVCB,13441615.0,9396.0,488,122810,174390200.0,2026,3,4
2026-03-04,SDH6,SAUDI-3.26,SAUDI,6789016.63,2331.0,143,1222,3656505.06,2026,3,4
2026-03-04,SDM6,SAUDI-6.26,SAUDI,224209.96,75.0,40,2442,7403899.8,2026,3,4
2026-03-04,SEH6,SPBE-3.26,SPBE,12220205.0,5026.0,416,99022,240128350.0,2026,3,4
2026-03-04,SEM6,SPBE-6.26,SPBE,4109577.0,1623.0,227,14568,36696792.0,2026,3,4
2026-03-04,SFH6,SPYF-3.26,SPYF,5791399339.86,110085.0,25030,351138,18606620028.24,2026,3,4
2026-03-04,SFM6,SPYF-6.26,SPYF,553285237.43,10527.0,4625,34448,1821978144.64,2026,3,4
2026-03-04,SFU6,SPYF-9.26,SPYF,32909942.18,626.0,464,4106,216894399.62,2026,3,4
2026-03-04,SFZ6,SPYF-12.26,SPYF,6698122.27,127.0,108,1328,70470253.6,2026,3,4
2026-03-04,SGH6,SNGP-3.26,SNGP,336536212.0,7259.0,2582,15702,732875148.0,2026,3,4
2026-03-04,SGM6,SNGP-6.26,SNGP,46892528.0,978.0,550,5736,276974232.0,2026,3,4
2026-03-04,SHH6,SFIN-3.26,SFIN,8318115.4,9750.0,665,158298,135408109.2,2026,3,4
2026-03-04,SHM6,SFIN-6.26,SFIN,576211.0,764.0,56,42722,32152577.2,2026,3,4
2026-03-04,SiH6,Si-3.26,Si,101668626505.0,1306207.0,301960,8074742,629296943028.0,2026,3,4
2026-03-04,SiH7,Si-3.27,Si,6755456.0,78.0,26,1080,93650040.0,2026,3,4
2026-03-04,SiM6,Si-6.26,Si,28844607680.0,364610.0,93408,3585530,284117397200.0,2026,3,4
2026-03-04,SiM7,Si-6.27,Si,5795830.0,65.0,30,1122,100215918.0,2026,3,4
